id,date,client_id,card_id,amount,use_chip,merchant_id,merchant_city,merchant_state,zip,mcc,errors
7734166,07-03-2010 13:43,986,263,$1.66,Swipe Transaction,14528,Garden City,NY,11530,5499,
7734179,07-03-2010 13:46,119,5928,$63.00,Swipe Transaction,22204,Las Vegas,NV,89145,5541,
7734185,07-03-2010 13:47,1300,2601,$18.50,Swipe Transaction,48919,Pine Bluff,AR,71603,5311,
7734191,07-03-2010 13:48,1971,4566,$2.98,Swipe Transaction,36739,Oswego,NY,13126,5211,
7734199,07-03-2010 13:50,1369,5792,$15.00,Swipe Transaction,72351,Edinburgh,IN,46124,5541,
7734206,07-03-2010 13:51,327,4170,$7.45,Swipe Transaction,23991,Saint Johnsbury,VT,5819,5812,
7734216,07-03-2010 13:53,242,1229,$100.00,Swipe Transaction,27092,Littleton,MA,1460,4829,
7734224,07-03-2010 13:54,1475,1177,$16.25,Swipe Transaction,11468,Ewa Beach,HI,96706,5970,
7734230,07-03-2010 13:56,1208,1170,$9.88,Swipe Transaction,22204,Lewistown,PA,17044,5541,
7734238,07-03-2010 13:58,1727,3766,$69.00,Swipe Transaction,61195,Columbia,SC,29229,5541,
7734244,07-03-2010 14:01,1797,1127,$28.63,Online Transaction,18563,ONLINE,,,4121,
7734250,07-03-2010 14:02,1475,5155,$9.42,Swipe Transaction,5408,Ewa Beach,HI,96706,5411,
7734257,07-03-2010 14:03,1053,2900,$84.07,Swipe Transaction,92927,Oviedo,FL,32765,5912,
7734263,07-03-2010 14:04,1712,3711,$0.63,Swipe Transaction,14528,Dallas,TX,75240,5499,
7734271,07-03-2010 14:07,373,5389,$76.00,Swipe Transaction,22204,Huntington,IN,46750,5541,
7734280,07-03-2010 14:08,77,2438,$100.00,Swipe Transaction,27092,Mechanicsburg,PA,17050,4829,
7734287,07-03-2010 14:09,1448,5907,$51.81,Swipe Transaction,4439,Charleston,SC,29407,5651,
7734296,07-03-2010 14:13,113,3705,$126.33,Swipe Transaction,60569,Lampasas,TX,76550,5300,
7734302,07-03-2010 14:14,944,5550,$37.99,Swipe Transaction,50783,Palos Verdes Peninsula,CA,90274,5411,
7734309,07-03-2010 14:17,1195,3309,$71.14,Swipe Transaction,13646,Caledonia,MN,55921,7538,
7734315,07-03-2010 14:18,1193,5962,$8.70,Swipe Transaction,43293,Callicoon,NY,12723,5499,
7734323,07-03-2010 14:20,895,217,$32.09,Swipe Transaction,80156,Big Bear Lake,CA,92315,5813,
7734330,07-03-2010 14:22,400,3776,$180.49,Swipe Transaction,49637,Albuquerque,NM,87107,3509,
7734338,07-03-2010 14:24,462,2397,$18.36,Swipe Transaction,24504,Bethlehem,PA,18015,4214,
7734344,07-03-2010 14:26,231,2474,$58.32,Swipe Transaction,4081,Fayetteville,NC,28314,5300,
7734353,07-03-2010 14:28,1920,3415,$59.39,Swipe Transaction,19964,Sauk Rapids,MN,56379,5311,
7734362,07-03-2010 14:30,1080,5844,$67.00,Swipe Transaction,43293,Eastman,GA,31023,5499,
7734369,07-03-2010 14:31,1659,5056,$33.30,Online Transaction,16798,ONLINE,,,4121,
7734375,07-03-2010 14:33,970,1012,$9.97,Swipe Transaction,6473,Port Orange,FL,32128,5912,
7734383,07-03-2010 14:34,1881,2554,$1.25,Swipe Transaction,86438,Dearborn,MI,48124,5499,
7734389,07-03-2010 14:37,356,3251,$37.63,Swipe Transaction,32175,Stuart,FL,34997,7538,
7734396,07-03-2010 14:38,760,5876,$40.00,Swipe Transaction,27092,Upper Sandusky,OH,43351,4829,
7734403,07-03-2010 14:40,1397,2957,$75.00,Swipe Transaction,59935,Pryor,OK,74361,5499,
7734410,07-03-2010 14:41,1568,3000,$43.85,Swipe Transaction,43293,Copiague,NY,11726,5499,
7734417,07-03-2010 14:43,1563,2054,$-51.00,Swipe Transaction,59935,Los Angeles,CA,90003,5499,
7734426,07-03-2010 14:44,1475,1177,$7.28,Swipe Transaction,53544,Ewa Beach,HI,96706,5921,
7734434,07-03-2010 14:46,726,3391,$15.48,Swipe Transaction,45171,Harbor City,CA,90710,7542,
7734441,07-03-2010 14:47,419,3854,$-56.00,Swipe Transaction,22204,Murphys,CA,95247,5541,
7734449,07-03-2010 14:48,782,4169,$43.66,Swipe Transaction,22204,Defiance,OH,43512,5541,
7734457,07-03-2010 14:50,55,5865,$2.21,Swipe Transaction,14528,Richmond,CA,94804,5499,
7734464,07-03-2010 14:51,1504,3409,$34.91,Swipe Transaction,60569,Lubbock,TX,79413,5300,
7734473,07-03-2010 14:53,598,2040,$50.00,Swipe Transaction,59935,Kalamazoo,MI,49001,5499,
7734479,07-03-2010 14:54,584,51,$45.87,Swipe Transaction,71667,North Highlands,CA,95660,7538,
7734487,07-03-2010 14:55,1676,5158,$19.59,Swipe Transaction,22559,Raymore,MO,64083,5921,
7734494,07-03-2010 14:57,408,2515,$103.69,Swipe Transaction,29426,Barron,WI,54812,5912,
7734501,07-03-2010 14:59,1727,5982,$36.96,Swipe Transaction,61195,Columbia,SC,29229,5541,
7734509,07-03-2010 15:02,1385,5568,$140.00,Swipe Transaction,27092,Minneapolis,MN,55427,4829,
7734515,07-03-2010 15:03,1214,5508,$-79.00,Swipe Transaction,30928,Franklin,MA,2038,5541,
7734523,07-03-2010 15:05,652,1255,$10.94,Swipe Transaction,43293,East Hartford,CT,6108,5499,
7734535,07-03-2010 15:08,1266,2478,$53.07,Swipe Transaction,59935,Aberdeen,MD,21001,5499,
7734541,07-03-2010 15:09,1098,4626,$30.92,Swipe Transaction,50783,Ute,IA,51060,5411,
7734547,07-03-2010 15:10,1241,3724,$114.27,Swipe Transaction,9296,New Bremen,OH,45869,5912,
7734555,07-03-2010 15:11,1692,3646,$80.47,Swipe Transaction,20561,Larchmont,NY,10538,5912,
7734564,07-03-2010 15:14,345,3441,$122.80,Swipe Transaction,8253,Kalamazoo,MI,49048,4900,
7734573,07-03-2010 15:16,1247,1073,$14.87,Swipe Transaction,82981,Bakersfield,CA,93308,5912,
7734579,07-03-2010 15:17,200,2875,$36.49,Swipe Transaction,68897,Prichard,WV,25555,5261,
7734585,07-03-2010 15:17,1787,4645,$37.75,Online Transaction,39021,ONLINE,,,4784,
7734591,07-03-2010 15:20,476,1070,$93.00,Swipe Transaction,22204,Alburtis,PA,18011,5541,
7734598,07-03-2010 15:21,476,1070,$90.03,Swipe Transaction,22204,Alburtis,PA,18011,5541,
7734605,07-03-2010 15:22,1498,2232,$59.14,Swipe Transaction,60569,Hampton,NJ,8827,5300,
7734611,07-03-2010 15:24,1066,1126,$100.00,Swipe Transaction,27092,Newtown,PA,18940,4829,
7734617,07-03-2010 15:25,480,5409,$37.35,Swipe Transaction,86959,Walnut Creek,CA,94598,5311,
7734624,07-03-2010 15:27,1758,4686,$0.11,Swipe Transaction,14528,Meridian,MS,39301,5499,
7734630,07-03-2010 15:28,1662,4541,$127.40,Swipe Transaction,55188,Belleville,IL,62221,5411,
7734638,07-03-2010 15:31,487,2024,$9.23,Online Transaction,47399,ONLINE,,,5815,
7734646,07-03-2010 15:32,1604,2950,$60.00,Swipe Transaction,61195,Batesville,MS,38606,5541,
7734652,07-03-2010 15:33,912,3845,$63.00,Swipe Transaction,59935,Miami,FL,33186,5499,
7734660,07-03-2010 15:35,27,5383,$-91.00,Swipe Transaction,61195,Berlin,Germany,,5541,
7734666,07-03-2010 15:36,1058,4502,$37.01,Online Transaction,39021,ONLINE,,,4784,
7734672,07-03-2010 15:37,1490,5950,$64.40,Online Transaction,38958,ONLINE,,,7801,
7734680,07-03-2010 15:39,1964,2508,$41.96,Swipe Transaction,85251,Clayton,NC,27520,7538,
7734686,07-03-2010 15:40,1799,5909,$23.05,Swipe Transaction,42656,Woodinville,WA,98077,7542,
7734693,07-03-2010 15:42,1034,2853,$24.02,Swipe Transaction,38602,Matthews,NC,28105,5311,
7734699,07-03-2010 15:44,27,5383,$91.00,Swipe Transaction,61195,Berlin,Germany,,5541,
7734706,07-03-2010 15:45,1171,3237,$43.74,Swipe Transaction,99370,Kaneohe,HI,96744,5311,
7734712,07-03-2010 15:47,613,3799,$1.19,Online Transaction,16798,ONLINE,,,4121,
7734719,07-03-2010 15:48,659,128,$-87.00,Swipe Transaction,59935,Austin,TX,78744,5499,
7734727,07-03-2010 15:49,1098,5179,$78.86,Swipe Transaction,40096,Warsaw,IN,46581,4111,
7734734,07-03-2010 15:50,1820,2431,$-76.00,Swipe Transaction,61195,Miami,FL,33175,5541,
7734741,07-03-2010 15:52,1603,2138,$77.16,Swipe Transaction,30286,Twin Falls,ID,83301,4814,
7734749,07-03-2010 15:54,1763,4486,$14.67,Swipe Transaction,22204,Minneapolis,MN,55429,5541,
7734755,07-03-2010 15:57,161,5588,$40.59,Swipe Transaction,52106,Waco,TX,76707,5411,
7734763,07-03-2010 15:59,464,3233,$134.56,Swipe Transaction,85077,Orlando,FL,32804,7538,
7734771,07-03-2010 16:01,570,5897,$19.90,Swipe Transaction,40538,Gainesville,GA,30504,5912,
7734778,07-03-2010 16:02,1757,142,$-61.00,Swipe Transaction,26810,Muncie,IN,47304,5541,
7734785,07-03-2010 16:03,1963,4565,$4.67,Swipe Transaction,81833,Vacaville,CA,95688,5912,
7734791,07-03-2010 16:04,1156,3280,$66.28,Swipe Transaction,11468,South Orange,NJ,7079,5970,
7734799,07-03-2010 16:06,1674,4510,$73.00,Swipe Transaction,59935,Wilson,AR,72395,5499,
7734808,07-03-2010 16:08,793,4234,$9.81,Swipe Transaction,83072,Fort Lauderdale,FL,33309,5912,
7734815,07-03-2010 16:09,1169,2485,$23.72,Online Transaction,16798,ONLINE,,,4121,
7734823,07-03-2010 16:11,1776,4938,$69.19,Online Transaction,39021,ONLINE,,,4784,
7734829,07-03-2010 16:13,1437,5818,$0.91,Swipe Transaction,20561,Belfair,WA,98528,5912,
7734838,07-03-2010 16:16,1863,2213,$96.03,Swipe Transaction,60569,Vicksburg,MI,49097,5300,
7734845,07-03-2010 16:18,1263,140,$40.45,Online Transaction,39021,ONLINE,,,4784,
7734851,07-03-2010 16:20,350,2865,$59.31,Swipe Transaction,48919,Bethesda,MD,20814,5311,
7734862,07-03-2010 16:22,468,5532,$86.00,Swipe Transaction,61195,Iowa City,IA,52240,5541,
7734870,07-03-2010 16:23,549,2588,$83.00,Swipe Transaction,61195,Gilbert,AZ,85295,5541,
7734878,07-03-2010 16:25,1551,5590,$4.82,Swipe Transaction,22204,Middletown,IL,62666,5541,
7734887,07-03-2010 16:28,613,1191,$11.69,Swipe Transaction,25717,Lombard,IL,60148,5812,
7734895,07-03-2010 16:28,1779,1214,$23.52,Swipe Transaction,50867,Thomson,GA,30824,5541,
7734903,07-03-2010 16:31,379,3881,$138.29,Swipe Transaction,72139,Mobile,AL,36693,4900,
7734909,07-03-2010 16:33,506,4513,$32.43,Online Transaction,88459,ONLINE,,,5311,
7734915,07-03-2010 16:34,994,3734,$-53.00,Swipe Transaction,59935,Lakewood,NJ,8701,5499,
7734922,07-03-2010 16:35,1538,3206,$27.86,Online Transaction,18563,ONLINE,,,4121,
7734930,07-03-2010 16:37,1098,4626,$95.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7734936,07-03-2010 16:39,1098,4626,$-95.00,Swipe Transaction,59935,Granville,IA,51022,5499,
7734942,07-03-2010 16:40,1466,5884,$76.85,Swipe Transaction,60569,Washington,DC,20011,5300,
7734951,07-03-2010 16:41,1897,3690,$21.64,Online Transaction,39021,ONLINE,,,4784,
7734957,07-03-2010 16:43,1581,5541,$30.69,Swipe Transaction,13523,Arnold,MO,63010,5310,
7734965,07-03-2010 16:45,755,2206,$34.37,Swipe Transaction,59935,Greenville,SC,29605,5499,
7734972,07-03-2010 16:46,1098,4626,$51.43,Swipe Transaction,59935,Granville,IA,51022,5499,
7734979,07-03-2010 16:47,1256,236,$22.98,Online Transaction,39021,ONLINE,,,4784,
7734987,07-03-2010 16:49,716,4715,$74.89,Swipe Transaction,37369,Joshua Tree,CA,92252,4111,
7734995,07-03-2010 16:50,1370,4957,$45.50,Swipe Transaction,20519,Elk Grove,CA,95624,5942,
7735004,07-03-2010 16:53,852,90,$66.54,Swipe Transaction,59935,Gainesville,FL,32653,5499,
7735010,07-03-2010 16:56,1463,5499,$0.62,Swipe Transaction,14528,Kerhonkson,NY,12446,5499,
7735016,07-03-2010 16:57,1030,2936,$140.00,Swipe Transaction,27092,Vancouver,WA,98686,4829,
7735022,07-03-2010 16:59,1246,5023,$40.00,Swipe Transaction,27092,Mobile,AL,36695,4829,
7735028,07-03-2010 17:01,1579,2170,$136.81,Swipe Transaction,21305,Tampa,FL,33617,4900,
7735034,07-03-2010 17:04,1341,4098,$3.62,Online Transaction,18563,ONLINE,,,4121,
7735040,07-03-2010 17:06,171,3704,$81.04,Swipe Transaction,22204,Spring Hill,FL,34608,5541,
7735048,07-03-2010 17:09,1575,5582,$120.93,Swipe Transaction,81833,Sarasota,FL,34231,5912,
7735054,07-03-2010 17:12,546,4495,$54.75,Swipe Transaction,32858,Auburn,NH,3032,5311,
7735061,07-03-2010 17:15,575,4271,$1.74,Swipe Transaction,14528,Levittown,PA,19054,5499,
7735070,07-03-2010 17:21,53,3267,$18.83,Online Transaction,15143,ONLINE,,,4784,
7735081,07-03-2010 17:27,1412,3436,$100.00,Swipe Transaction,27092,Bowling Green,KY,42103,4829,
7735087,07-03-2010 17:28,1551,2988,$64.96,Online Transaction,96246,ONLINE,,,4784,
7735094,07-03-2010 17:30,1896,2944,$-100.00,Swipe Transaction,22204,Monroe,MI,48162,5541,
7735102,07-03-2010 17:33,992,4928,$41.03,Swipe Transaction,26708,Indianapolis,IN,46259,5813,
7735111,07-03-2010 17:37,776,5859,$100.00,Swipe Transaction,27092,Memphis,TN,38116,4829,
7735118,07-03-2010 17:42,1115,4225,$14.55,Swipe Transaction,81833,Tyler,TX,75707,5912,
7735125,07-03-2010 17:45,908,4230,$58.04,Swipe Transaction,20519,Henderson,NC,27537,5942,
7735131,07-03-2010 17:49,21,1111,$45.89,Online Transaction,27310,ONLINE,,,7349,
7735139,07-03-2010 17:51,985,3862,$53.68,Swipe Transaction,86410,Filion,MI,48432,5211,
7735145,07-03-2010 17:53,1740,5885,$18.98,Swipe Transaction,25887,Mukwonago,WI,53149,5814,
7735153,07-03-2010 17:56,96,5175,$-87.00,Swipe Transaction,43293,Yorba Linda,CA,92887,5499,
7735161,07-03-2010 17:58,1646,4742,$8.52,Swipe Transaction,40566,Mckeesport,PA,15132,5921,
7735169,07-03-2010 18:03,219,5853,$7.25,Swipe Transaction,4936,Harrison,MI,48625,5921,
7735176,07-03-2010 18:08,1452,3801,$1026.19,Swipe Transaction,68977,Eagle Lake,TX,77434,3174,
7735182,07-03-2010 18:13,1135,4977,$28.21,Online Transaction,16798,ONLINE,,,4121,
7735188,07-03-2010 18:15,1513,2965,$46.96,Swipe Transaction,17493,Shelton,CT,6484,5812,
7735195,07-03-2010 18:19,363,5555,$17.27,Swipe Transaction,86410,Lakeland,FL,33809,5211,
7735201,07-03-2010 18:23,909,2583,$34.09,Swipe Transaction,44578,Olympia,WA,98516,5812,
7735209,07-03-2010 18:27,1937,1186,$184.02,Swipe Transaction,50952,O Fallon,MO,63366,4900,
7735217,07-03-2010 18:31,110,4103,$42.07,Swipe Transaction,35451,Austin,TX,78729,5812,
7735224,07-03-2010 18:34,62,55,$34.66,Swipe Transaction,78454,Auburn,CA,95602,5812,
7735231,07-03-2010 18:36,1466,5884,$14.95,Online Transaction,16798,ONLINE,,,4121,
7735237,07-03-2010 18:41,545,5802,$0.94,Swipe Transaction,14528,East Peoria,IL,61611,5499,
7735245,07-03-2010 18:43,1422,4983,$404.00,Swipe Transaction,7777,Brooklyn,NY,11236,3684,
7735252,07-03-2010 18:48,375,3354,$1.53,Swipe Transaction,86438,Statesville,NC,28625,5499,
7735260,07-03-2010 18:49,1677,4969,$42.28,Swipe Transaction,17493,Lubbock,TX,79414,5812,
7735267,07-03-2010 18:53,55,3667,$38.02,Swipe Transaction,80636,Richmond,CA,94804,5812,
7735273,07-03-2010 18:55,1809,2114,$38.49,Swipe Transaction,6489,Broad Run,VA,20137,5300,
7735281,07-03-2010 19:00,840,2416,$100.63,Swipe Transaction,84010,Fairfield,CA,94534,5812,
7735289,07-03-2010 19:03,487,2024,$53.17,Swipe Transaction,23481,Albany,NY,12205,5812,
7735296,07-03-2010 19:08,506,1032,$14.11,Swipe Transaction,76086,Lake View,NY,14085,5921,
7735302,07-03-2010 19:09,1140,2845,$118.36,Online Transaction,59350,ONLINE,,,7922,
7735310,07-03-2010 19:13,754,4122,$41.17,Swipe Transaction,53097,Myrtle Beach,SC,29579,5812,
7735318,07-03-2010 19:15,1286,5798,$-61.00,Swipe Transaction,59935,Orchard Park,NY,14127,5499,
7735326,07-03-2010 19:19,1825,4310,$30.79,Swipe Transaction,75936,Aurora,CO,80013,5814,
7735335,07-03-2010 19:22,931,5847,$56.31,Swipe Transaction,43293,Memphis,TN,38117,5499,
7735344,07-03-2010 19:24,942,4973,$248.72,Swipe Transaction,73661,Thackerville,OK,73459,7995,
7735350,07-03-2010 19:25,795,5162,$74.19,Swipe Transaction,25887,Dallas,TX,75206,5814,
7735356,07-03-2010 19:26,1559,3301,$43.44,Swipe Transaction,61195,Acworth,GA,30101,5541,
7735364,07-03-2010 19:29,1709,3319,$9.27,Swipe Transaction,46284,Lincoln,NE,68505,5411,
7735371,07-03-2010 19:31,52,4976,$43.37,Swipe Transaction,25717,Salt Point,NY,12578,5812,
7735378,07-03-2010 19:34,1616,4734,$73.97,Swipe Transaction,2177,Roanoke,TX,76262,5411,
7735384,07-03-2010 19:37,1670,3304,$0.84,Swipe Transaction,49937,Long Beach,CA,90808,5813,
7735392,07-03-2010 19:43,414,2815,$104.75,Swipe Transaction,30907,Morristown,NJ,7960,5812,
7735401,07-03-2010 19:49,331,3818,$1.63,Swipe Transaction,48919,Andrews,SC,29510,5311,
7735409,07-03-2010 19:53,1888,1017,$70.82,Swipe Transaction,26810,Farmington,MN,55024,5541,
7735416,07-03-2010 19:57,1006,2185,$5.56,Swipe Transaction,60569,Hobart,IN,46342,5300,
7735424,07-03-2010 20:02,464,3233,$100.00,Swipe Transaction,27092,Orlando,FL,32807,4829,
7735433,07-03-2010 20:06,566,5577,$18.38,Online Transaction,16798,ONLINE,,,4121,
7735442,07-03-2010 20:10,865,3832,$80.00,Swipe Transaction,27092,Waynesboro,VA,22980,4829,
7735450,07-03-2010 20:16,316,5857,$48.71,Swipe Transaction,99370,Houston,TX,77047,5311,
7735457,07-03-2010 20:20,1091,191,$40.77,Swipe Transaction,32175,Baltimore,MD,21224,7538,
7735466,07-03-2010 20:24,323,2135,$1.84,Swipe Transaction,75781,Fresno,CA,93725,5411,
7735473,07-03-2010 20:26,1549,3780,$33.67,Swipe Transaction,82495,Houston,TX,77096,7230,
7735480,07-03-2010 20:29,1969,4934,$1.42,Swipe Transaction,14528,Englewood,FL,34223,5499,
7735488,07-03-2010 20:33,597,4540,$45.32,Swipe Transaction,25887,Garner,NC,27529,5814,
7735498,07-03-2010 20:39,293,4260,$14.62,Online Transaction,18563,ONLINE,,,4121,
7735507,07-03-2010 20:44,520,5104,$20.07,Swipe Transaction,78454,Fleetwood,PA,19522,5812,
7735513,07-03-2010 20:46,1254,1055,$22.91,Online Transaction,27310,ONLINE,,,7349,
7735522,07-03-2010 20:51,1095,5461,$58.41,Swipe Transaction,75936,Ridgewood,NY,11385,5814,
7735528,07-03-2010 20:55,293,4260,$7.83,Swipe Transaction,81833,Norman,OK,73071,5912,
7735537,07-03-2010 20:59,1060,3907,$160.00,Swipe Transaction,27092,Indianapolis,IN,46222,4829,
7735547,07-03-2010 21:05,1595,2472,$204.24,Swipe Transaction,60569,Bronx,NY,10465,5300,
7735554,07-03-2010 21:08,951,3330,$14.02,Online Transaction,16798,ONLINE,,,4121,Bad CVV
7735560,07-03-2010 21:10,1274,24,$51.23,Online Transaction,27310,ONLINE,,,7349,
7735567,07-03-2010 21:13,949,2249,$44.17,Swipe Transaction,12336,North Brunswick,NJ,8902,7832,
7735575,07-03-2010 21:18,1873,4110,$56.03,Online Transaction,41122,ONLINE,,,4784,
7735582,07-03-2010 21:22,323,4268,$65.00,Swipe Transaction,61195,Fresno,CA,93726,5541,
7735588,07-03-2010 21:25,1910,3288,$15.61,Swipe Transaction,60569,Palmetto,FL,34221,5300,
7735594,07-03-2010 21:28,1168,3239,$42.93,Online Transaction,39021,ONLINE,,,4784,
7735601,07-03-2010 21:32,364,4623,$55.55,Swipe Transaction,75936,Alcoa,TN,37701,5814,
7735609,07-03-2010 21:36,386,3673,$59.00,Swipe Transaction,61195,Worcester,MA,1603,5541,
7735615,07-03-2010 21:39,457,4222,$22.97,Swipe Transaction,9917,Charlotte,NC,28215,5812,
7735622,07-03-2010 21:43,1156,12,$73.36,Swipe Transaction,69972,Short Hills,NJ,7078,5814,
7735628,07-03-2010 21:44,1842,3743,$14.81,Swipe Transaction,75936,Albuquerque,NM,87121,5814,
7735634,07-03-2010 21:47,1104,5766,$41.85,Swipe Transaction,30055,Pompano Beach,FL,33064,7832,
7735641,07-03-2010 21:51,386,3673,$81.23,Swipe Transaction,61195,Worcester,MA,1603,5541,
7735648,07-03-2010 21:55,1166,1222,$13.65,Swipe Transaction,77600,Hamilton,OH,45013,4121,
7735656,07-03-2010 21:59,1805,2546,$16.53,Swipe Transaction,50783,Cheboygan,MI,49721,5411,
7735662,07-03-2010 22:03,1989,2984,$45.23,Swipe Transaction,81263,Upper Marlboro,MD,20774,4121,
7735671,07-03-2010 22:08,1989,2984,$100.00,Swipe Transaction,27092,Upper Marlboro,MD,20774,4829,
7735678,07-03-2010 22:12,350,3709,$32.54,Online Transaction,16798,ONLINE,,,4121,
7735685,07-03-2010 22:14,946,5403,$51.10,Swipe Transaction,24823,Latrobe,PA,15650,7538,
7735691,07-03-2010 22:17,1148,5804,$42.82,Swipe Transaction,44578,Philadelphia,PA,19145,5812,
7735700,07-03-2010 22:21,1034,2853,$7.48,Swipe Transaction,30055,Mooresville,NC,28117,7832,
7735707,07-03-2010 22:25,194,5062,$-94.00,Swipe Transaction,59935,Hartford City,IN,47348,5499,
7735714,07-03-2010 22:28,1378,2921,$70.94,Swipe Transaction,21586,Kimberly,WI,54136,5411,
7735721,07-03-2010 22:34,947,5534,$50.03,Swipe Transaction,78454,Brooklyn,NY,11232,5812,
7735728,07-03-2010 22:37,1464,3677,$300.08,Swipe Transaction,63905,Schenectady,NY,12309,5411,
7735735,07-03-2010 22:40,1225,5762,$32.14,Online Transaction,18563,ONLINE,,,4121,
7735741,07-03-2010 22:43,1475,1177,$53.99,Swipe Transaction,26909,Kamuela,HI,96743,5211,
7735748,07-03-2010 22:48,391,4936,$60.00,Swipe Transaction,27092,Anderson,SC,29621,4829,
7735755,07-03-2010 22:49,1802,5836,$22.59,Swipe Transaction,82981,Monroe Township,NJ,8831,5912,
7735761,07-03-2010 22:52,241,4506,$0.75,Swipe Transaction,86438,Rockingham,NC,28379,5499,
7735768,07-03-2010 22:58,1989,3800,$120.00,Swipe Transaction,27092,Upper Marlboro,MD,20774,4829,
7735775,07-03-2010 23:06,1500,5180,$102.54,Swipe Transaction,87625,Elk Grove,CA,95624,5812,
7735781,07-03-2010 23:13,1992,3797,$47.13,Swipe Transaction,32361,Parma,MO,63870,5411,
7735787,07-03-2010 23:20,1910,5505,$31.29,Online Transaction,39021,ONLINE,,,4784,
7735796,07-03-2010 23:30,217,174,$17.09,Swipe Transaction,88646,Aurora,IL,60502,5812,
7735802,07-03-2010 23:40,157,1052,$128.67,Online Transaction,63579,ONLINE,,,4900,
7735808,07-03-2010 23:46,357,5481,$68.75,Swipe Transaction,35662,Boston,MA,2127,5300,
7735814,07-03-2010 23:51,348,2977,$54.10,Swipe Transaction,78028,Trenton,NJ,8610,5300,
7735820,07-03-2010 23:56,1168,3239,$-63.00,Swipe Transaction,43293,Berkeley Heights,NJ,7922,5499,
7735826,07-03-2010 23:59,1644,3444,$59.13,Swipe Transaction,38489,Mcdonough,GA,30253,3058,
7735835,08-03-2010 00:10,287,5783,$28.36,Swipe Transaction,11468,League City,TX,77573,5970,
7735842,08-03-2010 00:17,1129,102,$100.00,Swipe Transaction,27092,Vista,CA,92084,4829,
7735849,08-03-2010 00:33,379,2019,$1.93,Swipe Transaction,20519,Selma,AL,36701,5942,
7735855,08-03-2010 00:48,1552,1218,$121.83,Swipe Transaction,50783,Meridian,ID,83646,5411,
7735863,08-03-2010 01:02,1988,2161,$127.32,Swipe Transaction,81833,Miami,FL,33156,5912,
7735870,08-03-2010 01:26,595,4667,$38.40,Online Transaction,81759,ONLINE,,,7349,
7735878,08-03-2010 01:50,1774,5939,$21.67,Swipe Transaction,60569,Minneapolis,MN,55423,5300,
